Date,Ticker,Open,High,Low,Close,Volume
2023-08-24,SBER,129.92,130.25,128.04,129.93,7486115
2023-08-24,GAZP,176.58,178.23,175.76,177.03,6994402
2023-08-24,LKOH,4965.75,4994.2,4891.75,4908.1,8610031
2023-08-24,YNDX,2862.11,2891.52,2802.86,2858.35,2693993
2023-08-24,ROSN,497.02,503.25,482.42,494.31,11823382
2023-08-25,SBER,129.83,131.57,128.82,130.54,9391049
2023-08-25,GAZP,175.04,179.04,173.41,174.61,5060485
2023-08-25,LKOH,4878.03,4922.41,4805.47,4891.19,9090547
2023-08-25,YNDX,2926.6,2937.88,2892.15,2899.68,3605851
2023-08-25,ROSN,472.75,472.77,466.32,470.76,4471786
2023-08-28,SBER,133.03,133.48,131.51,131.8,8924207
2023-08-28,GAZP,169.74,170.57,167.91,168.59,4067271
2023-08-28,LKOH,4841.1,4854.55,4750.73,4806.61,8545237
2023-08-28,YNDX,2779.95,2793.07,2752.14,2767.61,8998832
2023-08-28,ROSN,456.7,464.72,454.53,456.33,8634195
2023-08-29,SBER,134.53,134.76,133.22,134.39,9988290
2023-08-29,GAZP,171.73,174.41,171.6,172.45,5700789
2023-08-29,LKOH,4873.46,4910.12,4862.09,4880.46,8624235
2023-08-29,YNDX,2807.22,2852.04,2778.0,2803.14,14142641
2023-08-29,ROSN,454.02,460.16,450.1,455.22,3233580
2023-08-30,SBER,133.78,135.22,133.71,134.19,10659747
2023-08-30,GAZP,179.04,182.08,177.65,180.41,6019132
2023-08-30,LKOH,4886.08,4904.57,4827.09,4897.29,12028665
2023-08-30,YNDX,2834.07,2873.9,2829.35,2840.18,16245135
2023-08-30,ROSN,439.08,441.85,435.62,441.41,5978846
2023-08-31,SBER,132.3,134.25,131.55,133.21,4621893
2023-08-31,GAZP,173.54,175.11,173.26,174.09,7044159
2023-08-31,LKOH,4859.72,4921.91,4844.81,4902.51,7241549
2023-08-31,YNDX,2896.6,2939.31,2893.02,2913.03,7509832
2023-08-31,ROSN,441.09,445.63,437.29,441.32,6069218
2023-09-01,SBER,135.33,136.71,133.49,135.73,7268805
2023-09-01,GAZP,175.7,177.78,175.42,176.72,11257207
2023-09-01,LKOH,4816.66,4876.55,4737.15,4857.0,7582281
2023-09-01,YNDX,2985.89,3032.43,2958.57,2983.03,6407955
2023-09-01,ROSN,441.54,447.24,438.22,441.65,6713423
2023-09-04,SBER,130.83,131.09,129.05,130.8,10876406
2023-09-04,GAZP,179.72,180.19,178.67,179.52,12485895
2023-09-04,LKOH,4861.21,4892.14,4814.72,4881.34,6594097
2023-09-04,YNDX,3132.72,3141.79,3115.87,3140.98,9935605
2023-09-04,ROSN,425.19,430.07,424.72,426.35,14610100
2023-09-05,SBER,130.79,134.52,130.48,132.36,6026942
2023-09-05,GAZP,180.32,181.28,179.87,180.16,6558443
2023-09-05,LKOH,4837.03,4909.31,4831.39,4853.69,11907151
2023-09-05,YNDX,3196.03,3204.32,3169.42,3182.98,13522045
2023-09-05,ROSN,412.99,418.06,409.42,414.86,14237562
2023-09-06,SBER,134.28,135.22,133.19,133.56,8347000
2023-09-06,GAZP,183.43,184.1,182.64,183.53,13771125
2023-09-06,LKOH,4805.5,4847.68,4709.47,4806.97,9822928
2023-09-06,YNDX,3237.26,3287.75,3223.95,3233.02,2930917
2023-09-06,ROSN,423.99,430.59,420.78,426.31,5664361
2023-09-07,SBER,131.11,131.99,130.77,130.88,6980186
2023-09-07,GAZP,174.39,176.68,173.61,176.36,6739222
2023-09-07,LKOH,4887.58,4898.23,4845.83,4859.07,11410807
2023-09-07,YNDX,3128.45,3142.26,3107.96,3124.96,3374047
2023-09-07,ROSN,418.06,420.24,416.45,419.9,18780979
2023-09-08,SBER,129.43,130.95,129.12,129.75,16748608
2023-09-08,GAZP,176.47,179.39,174.28,177.5,12372983
2023-09-08,LKOH,4993.4,5027.08,4901.62,4947.65,6649098
2023-09-08,YNDX,3049.08,3059.27,3033.57,3036.18,10785203
2023-09-08,ROSN,425.41,429.82,420.86,422.7,13563615
2023-09-11,SBER,130.69,131.78,129.23,130.99,15050861
2023-09-11,GAZP,173.1,174.27,172.09,172.85,8736650
2023-09-11,LKOH,4841.44,4863.82,4797.22,4831.27,8892002
2023-09-11,YNDX,3053.02,3082.18,3041.82,3067.71,13637736
2023-09-11,ROSN,435.21,440.73,427.65,436.97,4890990
2023-09-12,SBER,127.9,130.4,127.48,128.77,7984128
2023-09-12,GAZP,174.91,175.28,173.39,174.31,8582483
2023-09-12,LKOH,4772.29,4794.78,4711.65,4747.18,8129752
2023-09-12,YNDX,2992.98,3007.49,2984.64,2999.24,5672185
2023-09-12,ROSN,435.12,436.85,425.61,432.8,16031467
2023-09-13,SBER,130.55,132.26,130.49,131.46,6746329
2023-09-13,GAZP,175.8,176.5,173.74,174.97,12880556
2023-09-13,LKOH,4708.77,4720.2,4695.44,4703.68,13034646
2023-09-13,YNDX,2951.17,2994.17,2908.77,2922.74,10693064
2023-09-13,ROSN,437.72,438.15,436.29,437.94,7916543
2023-09-14,SBER,135.36,136.31,133.75,134.8,8540292
2023-09-14,GAZP,172.96,174.33,172.21,173.83,12331924
2023-09-14,LKOH,4669.85,4703.34,4621.93,4630.05,13202670
2023-09-14,YNDX,2894.79,2923.26,2849.02,2882.51,8949199
2023-09-14,ROSN,432.16,435.6,430.14,432.8,6109290
2023-09-15,SBER,133.51,136.26,132.91,134.3,13467748
2023-09-15,GAZP,173.79,174.66,172.7,174.65,8087816
2023-09-15,LKOH,4738.85,4773.68,4697.43,4714.76,5178773
2023-09-15,YNDX,2842.52,2854.93,2790.4,2839.73,8850136
2023-09-15,ROSN,433.65,438.74,432.19,434.25,17108670
2023-09-18,SBER,134.45,136.2,132.41,133.82,5147023
2023-09-18,GAZP,173.39,174.37,172.44,173.69,5841824
2023-09-18,LKOH,4673.76,4775.91,4654.6,4721.44,9137816
2023-09-18,YNDX,2835.32,2899.68,2818.79,2819.17,8428173
2023-09-18,ROSN,434.11,437.19,427.74,430.4,10618691
2023-09-19,SBER,136.44,137.7,135.25,136.9,10991806
2023-09-19,GAZP,167.35,168.32,166.23,167.8,6327303
2023-09-19,LKOH,4528.75,4572.97,4444.04,4516.94,2156154
2023-09-19,YNDX,2879.8,2885.0,2845.97,2877.95,12220951
2023-09-19,ROSN,441.3,444.52,435.6,444.4,7923224
2023-09-20,SBER,136.76,136.81,135.65,136.33,12631699
2023-09-20,GAZP,175.49,177.1,175.15,175.77,5949751
2023-09-20,LKOH,4612.61,4640.06,4595.22,4619.16,12726649
2023-09-20,YNDX,2858.84,2906.25,2839.26,2868.04,9045545
2023-09-20,ROSN,446.61,452.02,442.84,450.29,13408392
2023-09-21,SBER,134.47,135.66,133.09,134.01,10075913
2023-09-21,GAZP,174.39,176.95,173.41,174.89,5290730
2023-09-21,LKOH,4648.53,4702.58,4594.85,4667.11,6979899
2023-09-21,YNDX,2867.02,2888.84,2851.47,2863.54,8077265
2023-09-21,ROSN,449.74,454.32,448.14,448.6,7028153
2023-09-22,SBER,130.7,132.36,130.1,131.66,11859997
2023-09-22,GAZP,175.64,176.32,173.08,174.41,8715630
2023-09-22,LKOH,4640.09,4655.3,4613.18,4626.39,9254673
2023-09-22,YNDX,2896.44,2923.88,2845.71,2862.26,9396986
2023-09-22,ROSN,458.91,459.01,456.61,457.73,8533766
2023-09-25,SBER,124.32,124.8,122.6,124.19,8972474
2023-09-25,GAZP,169.82,171.29,169.18,169.87,10277562
2023-09-25,LKOH,4676.15,4695.99,4625.08,4694.71,12619419
2023-09-25,YNDX,2908.01,2908.05,2891.19,2900.82,19819355
2023-09-25,ROSN,455.53,459.49,452.05,455.21,9331502
2023-09-26,SBER,126.53,126.93,126.12,126.7,6801281
2023-09-26,GAZP,169.71,172.74,168.81,170.99,12748851
2023-09-26,LKOH,4622.56,4647.41,4592.99,4607.15,5404733
2023-09-26,YNDX,2903.09,2926.27,2879.19,2920.37,13234676
2023-09-26,ROSN,453.22,457.79,453.15,455.44,2785233
2023-09-27,SBER,128.51,129.76,127.38,128.52,1815094
2023-09-27,GAZP,172.31,174.64,170.71,172.06,35237058
2023-09-27,LKOH,4604.64,4628.61,4511.15,4587.87,8160947
2023-09-27,YNDX,2896.64,2905.1,2890.51,2902.44,8243549
2023-09-27,ROSN,445.1,452.04,436.73,444.02,12859459
2023-09-28,SBER,129.69,131.18,128.96,129.73,7792144
2023-09-28,GAZP,165.42,166.9,163.53,166.04,7204977
2023-09-28,LKOH,4597.34,4666.25,4567.77,4641.77,10362175
2023-09-28,YNDX,2904.97,2925.29,2871.42,2885.91,7727116
2023-09-28,ROSN,442.3,445.7,442.25,442.7,8612075
2023-09-29,SBER,130.39,131.22,129.37,130.33,5254988
2023-09-29,GAZP,168.23,170.03,167.39,169.23,3417232
2023-09-29,LKOH,4639.21,4678.33,4589.07,4650.1,6408657
2023-09-29,YNDX,2830.25,2845.77,2825.97,2829.17,15921568
2023-09-29,ROSN,442.62,449.39,440.63,447.49,11292851
2023-10-02,SBER,125.79,126.33,124.06,124.21,16043010
2023-10-02,GAZP,178.75,180.1,177.79,177.97,8279036
2023-10-02,LKOH,4599.69,4644.16,4550.0,4618.77,8555323
2023-10-02,YNDX,2714.02,2714.81,2708.24,2711.43,6844351
2023-10-02,ROSN,478.35,483.11,474.23,475.12,6556693
2023-10-03,SBER,121.16,122.4,120.5,121.98,14416919
2023-10-03,GAZP,183.13,184.38,181.19,181.88,12191226
2023-10-03,LKOH,4570.06,4646.84,4561.74,4587.77,12212662
2023-10-03,YNDX,2640.86,2669.17,2638.24,2657.06,5219384
2023-10-03,ROSN,471.11,479.38,468.58,475.12,12017749
2023-10-04,SBER,120.54,122.15,120.18,121.16,12264987
2023-10-04,GAZP,185.15,187.33,184.75,185.61,5886855
2023-10-04,LKOH,4584.12,4614.45,4548.19,4553.94,4704549
2023-10-04,YNDX,2686.63,2694.7,2643.54,2672.43,16960075
2023-10-04,ROSN,491.77,494.08,485.47,491.02,11113787
2023-10-05,SBER,119.83,120.33,118.6,120.1,8271864
2023-10-05,GAZP,188.02,192.44,186.34,190.11,7061144
2023-10-05,LKOH,4592.95,4638.15,4556.77,4592.88,4412555
2023-10-05,YNDX,2710.21,2714.8,2694.42,2713.0,21296824
2023-10-05,ROSN,499.48,506.68,497.94,501.33,11042381
2023-10-06,SBER,121.41,122.18,119.72,120.66,10463752
2023-10-06,GAZP,184.14,185.88,184.06,184.32,11427635
2023-10-06,LKOH,4549.21,4577.27,4537.96,4572.76,6402224
2023-10-06,YNDX,2685.69,2722.53,2679.37,2698.37,18372724
2023-10-06,ROSN,516.55,520.93,507.93,516.76,4256600
2023-10-09,SBER,118.52,118.63,117.35,117.71,2927880
2023-10-09,GAZP,180.28,180.69,179.27,179.48,11785979
2023-10-09,LKOH,4681.61,4689.39,4674.4,4686.79,29386760
2023-10-09,YNDX,2566.84,2569.19,2546.5,2558.1,6396833
2023-10-09,ROSN,518.19,531.1,513.02,516.36,5815092
2023-10-10,SBER,116.58,118.53,116.27,116.85,12818686
2023-10-10,GAZP,175.38,176.07,173.44,174.47,8279020
2023-10-10,LKOH,4818.64,4818.98,4791.9,4801.03,9233091
2023-10-10,YNDX,2500.06,2567.93,2496.95,2526.65,10843470
2023-10-10,ROSN,513.97,516.63,507.39,515.87,27744363
2023-10-11,SBER,113.7,114.69,112.53,114.29,8950809
2023-10-11,GAZP,170.81,171.81,169.01,169.74,12709586
2023-10-11,LKOH,5029.74,5057.37,4910.75,4975.38,10762560
2023-10-11,YNDX,2537.78,2562.93,2521.28,2559.44,13443810
2023-10-11,ROSN,521.56,527.12,516.88,527.02,8094217
2023-10-12,SBER,116.03,116.34,115.57,115.82,4836537
2023-10-12,GAZP,166.16,166.18,165.39,165.57,7188944
2023-10-12,LKOH,4980.53,4993.89,4901.44,4954.59,12888240
2023-10-12,YNDX,2548.01,2580.78,2547.19,2547.61,10268503
2023-10-12,ROSN,514.13,517.21,507.74,514.7,9824821
2023-10-13,SBER,116.09,117.05,115.75,116.06,18606768
2023-10-13,GAZP,162.08,162.19,160.58,161.97,14334037
2023-10-13,LKOH,5128.9,5150.06,5125.43,5129.34,6219547
2023-10-13,YNDX,2424.33,2460.01,2391.28,2432.92,8389111
2023-10-13,ROSN,513.51,518.12,508.11,511.24,9193765
2023-10-16,SBER,118.54,118.78,118.17,118.24,10854799
2023-10-16,GAZP,161.87,162.76,160.48,162.7,9253767
2023-10-16,LKOH,5159.09,5160.74,5037.18,5094.41,8309499
2023-10-16,YNDX,2486.36,2498.08,2434.51,2465.73,13368590
2023-10-16,ROSN,496.14,498.25,495.87,497.23,12541857
2023-10-17,SBER,116.66,116.83,116.52,116.82,9331567
2023-10-17,GAZP,164.97,165.49,163.68,164.28,4028434
2023-10-17,LKOH,5112.51,5142.33,5072.04,5100.29,6391505
2023-10-17,YNDX,2438.1,2458.26,2423.65,2431.57,13991788
2023-10-17,ROSN,498.25,499.4,495.27,498.56,10457070
2023-10-18,SBER,121.12,122.14,120.61,121.64,5753716
2023-10-18,GAZP,164.37,168.21,164.02,164.26,5050059
2023-10-18,LKOH,5070.07,5126.99,5069.42,5123.22,13220777
2023-10-18,YNDX,2485.7,2494.97,2470.46,2491.97,5055405
2023-10-18,ROSN,498.55,503.41,494.59,501.75,11696984
2023-10-19,SBER,124.8,127.48,124.68,125.62,8956131
2023-10-19,GAZP,164.7,165.33,164.21,165.07,14949904
2023-10-19,LKOH,4965.85,4983.54,4929.38,4975.03,21116912
2023-10-19,YNDX,2453.12,2464.54,2441.52,2453.63,3529664
2023-10-19,ROSN,500.11,501.46,494.18,497.55,14116234
2023-10-20,SBER,124.59,125.06,123.82,124.91,29234403
2023-10-20,GAZP,169.07,169.75,166.71,168.09,9167412
2023-10-20,LKOH,4958.14,4992.01,4942.3,4985.02,10640698
2023-10-20,YNDX,2489.41,2499.5,2475.57,2485.79,4879358
2023-10-20,ROSN,515.44,516.37,511.58,515.41,38563968
2023-10-23,SBER,122.27,122.94,121.68,122.53,14345774
2023-10-23,GAZP,175.23,176.71,174.43,174.79,10364698
2023-10-23,LKOH,5105.73,5191.13,5098.38,5141.67,13509656
2023-10-23,YNDX,2470.25,2495.6,2457.31,2480.69,14447449
2023-10-23,ROSN,513.83,521.8,510.46,515.38,10983939
2023-10-24,SBER,120.11,120.89,118.69,120.44,5904107
2023-10-24,GAZP,170.1,171.45,167.88,170.45,24429332
2023-10-24,LKOH,5219.92,5251.75,5202.48,5240.33,16119542
2023-10-24,YNDX,2444.44,2455.15,2405.18,2431.16,12763093
2023-10-24,ROSN,535.63,540.77,525.83,528.79,7239765
2023-10-25,SBER,121.28,123.41,120.52,122.17,9243970
2023-10-25,GAZP,168.62,170.0,167.26,168.06,19963053
2023-10-25,LKOH,5243.02,5332.65,5217.63,5275.11,14008981
2023-10-25,YNDX,2533.8,2564.13,2509.46,2528.03,17216387
2023-10-25,ROSN,527.32,530.52,524.17,527.11,10215328
2023-10-26,SBER,121.56,122.58,121.02,121.75,7813394
2023-10-26,GAZP,171.97,173.25,170.92,172.08,5447294
2023-10-26,LKOH,5288.09,5322.14,5247.74,5255.67,6399019
2023-10-26,YNDX,2493.87,2517.28,2490.01,2512.84,11642164
2023-10-26,ROSN,526.4,534.16,525.51,529.57,9812785
2023-10-27,SBER,121.45,121.98,120.99,121.77,3710036
2023-10-27,GAZP,169.84,170.41,168.22,170.06,6041298
2023-10-27,LKOH,5205.14,5251.98,5190.68,5218.52,13064394
2023-10-27,YNDX,2453.13,2486.53,2436.9,2447.89,7536401
2023-10-27,ROSN,546.66,557.05,537.92,547.42,9038599
2023-10-30,SBER,123.38,123.55,122.01,123.15,6784861
2023-10-30,GAZP,172.01,174.68,169.52,173.43,7745149
2023-10-30,LKOH,5219.96,5222.55,5178.27,5216.99,8079815
2023-10-30,YNDX,2373.54,2379.31,2348.25,2357.47,19667344
2023-10-30,ROSN,530.92,538.61,530.64,533.93,11026541
2023-10-31,SBER,126.43,128.71,124.22,124.83,6725620
2023-10-31,GAZP,170.68,172.45,168.38,171.21,13539862
2023-10-31,LKOH,5256.16,5319.76,5165.31,5220.89,2990694
2023-10-31,YNDX,2319.3,2321.21,2314.66,2317.43,4388383
2023-10-31,ROSN,543.26,546.45,534.4,542.61,10383675
2023-11-01,SBER,121.96,122.72,121.87,122.2,5804999
2023-11-01,GAZP,169.94,172.83,169.66,171.25,15545394
2023-11-01,LKOH,5168.18,5213.42,5131.95,5181.74,6232477
2023-11-01,YNDX,2351.43,2393.18,2340.7,2355.93,4928010
2023-11-01,ROSN,539.85,547.11,539.46,543.09,8131061
2023-11-02,SBER,124.28,124.3,122.92,123.68,3660151
2023-11-02,GAZP,168.16,168.83,167.7,168.68,12534137
2023-11-02,LKOH,5134.7,5184.82,5120.66,5136.17,8623324
2023-11-02,YNDX,2314.3,2337.45,2304.29,2321.65,12965893
2023-11-02,ROSN,537.14,548.44,535.76,540.79,4397418
2023-11-03,SBER,122.8,124.48,121.65,122.73,14476256
2023-11-03,GAZP,173.34,174.28,171.91,173.89,8026582
2023-11-03,LKOH,5152.34,5197.28,5104.67,5135.41,3322863
2023-11-03,YNDX,2324.99,2329.62,2315.51,2321.58,9458043
2023-11-03,ROSN,558.35,560.02,555.06,557.29,8162604
2023-11-06,SBER,126.27,126.4,125.78,126.38,15394050
2023-11-06,GAZP,181.81,181.93,181.35,181.4,2697528
2023-11-06,LKOH,5198.35,5216.16,5165.3,5194.86,7332092
2023-11-06,YNDX,2310.63,2317.63,2260.58,2298.89,11022301
2023-11-06,ROSN,542.83,546.01,533.3,543.18,19771171
2023-11-07,SBER,128.36,128.53,126.6,128.02,6977431
2023-11-07,GAZP,183.81,188.52,183.47,184.78,8278076
2023-11-07,LKOH,5226.47,5253.13,5196.72,5207.5,16155412
2023-11-07,YNDX,2218.32,2229.44,2190.8,2212.74,4191481
2023-11-07,ROSN,533.41,538.41,530.79,535.19,5791059
2023-11-08,SBER,127.36,127.37,126.47,126.65,8410548
2023-11-08,GAZP,189.34,192.05,189.02,190.05,8201193
2023-11-08,LKOH,5376.41,5420.23,5323.4,5404.93,14306592
2023-11-08,YNDX,2326.55,2349.34,2303.64,2307.29,7402878
2023-11-08,ROSN,522.68,524.64,515.37,517.41,17262178
2023-11-09,SBER,124.72,124.9,123.83,124.47,8608091
2023-11-09,GAZP,184.07,185.62,183.96,184.0,13092597
2023-11-09,LKOH,5321.63,5348.92,5289.83,5322.33,9027136
2023-11-09,YNDX,2361.02,2374.08,2343.12,2348.25,5394518
2023-11-09,ROSN,516.11,518.91,514.56,517.48,5444068
2023-11-10,SBER,119.72,120.31,118.43,120.12,8956061
2023-11-10,GAZP,192.69,195.22,191.11,191.71,15930640
2023-11-10,LKOH,5249.69,5382.07,5199.88,5266.66,19195030
2023-11-10,YNDX,2314.01,2330.92,2306.92,2316.95,15595083
2023-11-10,ROSN,500.57,501.68,499.09,499.55,11178434
2023-11-13,SBER,119.69,119.95,118.76,119.75,10955804
2023-11-13,GAZP,191.44,193.24,190.06,192.66,9055186
2023-11-13,LKOH,5367.87,5412.47,5316.9,5320.87,6882588
2023-11-13,YNDX,2168.37,2175.86,2161.6,2170.2,8227949
2023-11-13,ROSN,492.03,500.18,490.16,496.45,20956382
2023-11-14,SBER,119.77,120.68,118.8,119.58,10674913
2023-11-14,GAZP,190.36,190.59,189.09,189.54,6008590
2023-11-14,LKOH,5435.5,5479.33,5364.81,5379.43,9977107
2023-11-14,YNDX,2207.76,2264.13,2183.75,2213.95,12997311
2023-11-14,ROSN,477.79,485.26,472.25,479.24,14208060
2023-11-15,SBER,119.29,119.41,118.16,119.24,5734888
2023-11-15,GAZP,187.14,187.21,184.15,186.2,6351768
2023-11-15,LKOH,5352.36,5377.48,5289.05,5377.16,6963433
2023-11-15,YNDX,2142.97,2155.26,2106.0,2135.56,17312561
2023-11-15,ROSN,503.39,505.97,491.9,503.27,4595167
2023-11-16,SBER,119.43,120.71,118.98,119.32,6925238
2023-11-16,GAZP,182.01,183.79,181.94,182.32,6701901
2023-11-16,LKOH,5291.81,5312.88,5205.45,5258.81,8169109
2023-11-16,YNDX,2121.59,2145.96,2103.82,2140.28,20905323
2023-11-16,ROSN,507.63,511.68,507.2,508.64,12071952
2023-11-17,SBER,119.17,119.36,118.6,119.3,7484891
2023-11-17,GAZP,174.82,175.24,172.9,173.97,22962373
2023-11-17,LKOH,5240.49,5303.88,5223.8,5267.78,10824146
2023-11-17,YNDX,2123.34,2127.79,2109.15,2118.57,3428137
2023-11-17,ROSN,508.67,511.79,501.89,504.33,7102939
2023-11-20,SBER,115.44,116.94,115.31,116.73,8655863
2023-11-20,GAZP,173.47,174.89,173.17,173.43,6668854
2023-11-20,LKOH,5262.87,5322.33,5221.3,5247.67,9336732
2023-11-20,YNDX,2126.94,2137.9,2102.0,2137.55,3669165
2023-11-20,ROSN,507.15,508.95,507.08,508.13,5453673
2023-11-21,SBER,115.95,117.97,114.69,116.67,8057447
2023-11-21,GAZP,169.95,170.4,168.77,169.47,13613884
2023-11-21,LKOH,5265.65,5306.99,5193.06,5252.09,9375439
2023-11-21,YNDX,2128.23,2129.59,2118.1,2121.58,3946377
2023-11-21,ROSN,526.99,530.37,523.47,527.42,10365618
2023-11-22,SBER,114.23,114.55,113.94,113.97,12597223
2023-11-22,GAZP,164.33,165.49,161.57,164.89,8293302
2023-11-22,LKOH,5297.93,5383.12,5223.87,5300.76,9316620
2023-11-22,YNDX,2010.9,2041.27,2008.66,2036.42,7706552
2023-11-22,ROSN,534.56,535.66,524.26,526.41,6422497
2023-11-23,SBER,114.47,114.99,112.81,114.61,16007893
2023-11-23,GAZP,163.5,165.88,159.96,165.4,7918158
2023-11-23,LKOH,5429.46,5438.97,5354.3,5390.6,2629604
2023-11-23,YNDX,2063.83,2075.19,2043.19,2072.27,7782445
2023-11-23,ROSN,527.58,532.28,521.83,526.87,6593221
2023-11-24,SBER,111.13,111.22,110.99,111.19,17558806
2023-11-24,GAZP,164.46,166.01,163.38,164.56,9743924
2023-11-24,LKOH,5307.76,5420.72,5255.63,5358.79,6611763
2023-11-24,YNDX,2079.36,2116.86,2044.02,2091.87,12743074
2023-11-24,ROSN,528.86,533.07,517.39,521.23,6697892
2023-11-27,SBER,111.45,112.26,110.57,111.71,4453514
2023-11-27,GAZP,156.31,158.72,155.93,158.07,6480326
2023-11-27,LKOH,5494.41,5509.13,5382.51,5460.88,6693499
2023-11-27,YNDX,2054.77,2073.05,2044.03,2061.55,7324454
2023-11-27,ROSN,515.25,516.73,510.96,514.71,16777221
2023-11-28,SBER,108.88,110.11,108.17,109.77,10434683
2023-11-28,GAZP,150.77,151.58,147.93,149.73,4242280
2023-11-28,LKOH,5579.4,5637.42,5478.25,5600.05,7456605
2023-11-28,YNDX,2058.18,2081.22,2025.9,2050.84,11133635
2023-11-28,ROSN,521.05,529.72,520.89,525.18,15338900
2023-11-29,SBER,108.28,109.8,107.36,109.66,5683779
2023-11-29,GAZP,148.34,151.91,146.35,148.47,5662138
2023-11-29,LKOH,5642.33,5701.56,5624.0,5644.77,7901300
2023-11-29,YNDX,2014.06,2044.24,1995.69,2006.05,5129289
2023-11-29,ROSN,538.87,541.65,538.09,538.44,3699881
2023-11-30,SBER,108.36,108.5,106.97,107.99,10871304
2023-11-30,GAZP,144.75,145.45,142.07,145.33,20516109
2023-11-30,LKOH,5719.31,5791.63,5627.83,5684.43,27119116
2023-11-30,YNDX,1948.3,1948.31,1916.83,1940.81,11369466
2023-11-30,ROSN,545.88,552.63,538.6,547.52,4208521
2023-12-01,SBER,108.3,108.92,107.59,108.29,11587612
2023-12-01,GAZP,148.0,148.8,147.47,148.09,24813771
2023-12-01,LKOH,5676.55,5678.14,5555.61,5617.42,17611095
2023-12-01,YNDX,1956.18,1975.33,1942.62,1947.89,6608581
2023-12-01,ROSN,558.32,561.38,548.69,558.31,11111496
2023-12-04,SBER,107.96,108.5,106.87,107.08,11332157
2023-12-04,GAZP,146.03,148.35,144.4,144.85,19681738
2023-12-04,LKOH,5549.5,5573.53,5530.19,5571.71,7297239
2023-12-04,YNDX,1978.08,1993.88,1966.85,1975.05,13684359
2023-12-04,ROSN,563.57,569.05,558.24,560.34,4949809
2023-12-05,SBER,104.63,105.76,104.17,104.96,7983798
2023-12-05,GAZP,147.3,149.4,145.95,147.53,5847091
2023-12-05,LKOH,5581.46,5590.38,5520.28,5569.03,11290831
2023-12-05,YNDX,1954.57,1957.61,1931.23,1933.51,14388829
2023-12-05,ROSN,564.37,575.62,562.01,563.25,7580726
2023-12-06,SBER,105.78,107.05,103.56,105.21,6625539
2023-12-06,GAZP,141.94,142.81,140.93,142.24,4353918
2023-12-06,LKOH,5601.1,5677.05,5540.45,5577.05,13371726
2023-12-06,YNDX,1992.66,2027.76,1974.95,1980.6,9386525
2023-12-06,ROSN,558.68,565.53,552.66,558.67,5777462
2023-12-07,SBER,108.4,108.71,107.11,107.85,10539154
2023-12-07,GAZP,147.0,148.21,143.84,146.95,11983599
2023-12-07,LKOH,5603.58,5619.95,5476.74,5583.41,9723298
2023-12-07,YNDX,1959.85,1985.35,1946.26,1968.08,6929670
2023-12-07,ROSN,560.96,566.06,558.93,565.22,20866694
2023-12-08,SBER,105.71,107.15,104.58,106.39,17336569
2023-12-08,GAZP,152.21,153.7,151.81,151.97,8473415
2023-12-08,LKOH,5549.13,5626.57,5537.39,5557.75,8708699
2023-12-08,YNDX,2006.68,2009.29,1991.76,2005.74,9212544
2023-12-08,ROSN,570.4,574.08,569.34,573.68,6205630
2023-12-11,SBER,105.42,106.37,105.0,105.3,5679210
2023-12-11,GAZP,157.36,158.44,154.87,155.54,6178765
2023-12-11,LKOH,5611.03,5668.46,5571.84,5646.75,8012454
2023-12-11,YNDX,1963.08,1976.23,1946.41,1955.04,7481553
2023-12-11,ROSN,572.9,576.4,571.52,572.48,19099396
2023-12-12,SBER,104.47,105.72,103.18,103.86,4292898
2023-12-12,GAZP,156.16,158.93,156.12,156.59,5949991
2023-12-12,LKOH,5582.1,5607.6,5549.9,5551.84,14330509
2023-12-12,YNDX,1931.91,1932.61,1921.34,1932.35,11939611
2023-12-12,ROSN,570.26,571.95,563.34,570.07,10107622
2023-12-13,SBER,106.95,108.09,106.21,107.43,12765999
2023-12-13,GAZP,158.03,159.31,157.91,158.15,4064043
2023-12-13,LKOH,5590.26,5646.22,5497.76,5566.0,19574122
2023-12-13,YNDX,1914.58,1916.93,1901.3,1903.76,11063991
2023-12-13,ROSN,560.48,562.19,554.19,560.11,10519497
2023-12-14,SBER,106.87,107.99,105.51,106.95,13774878
2023-12-14,GAZP,161.27,163.75,158.75,161.52,8618755
2023-12-14,LKOH,5517.18,5568.7,5504.69,5505.71,16840337
2023-12-14,YNDX,1945.73,1966.8,1930.82,1956.26,2289155
2023-12-14,ROSN,554.55,560.68,553.23,558.55,7428821
2023-12-15,SBER,105.34,107.86,103.76,105.92,4970182
2023-12-15,GAZP,166.82,167.33,166.74,167.16,6389238
2023-12-15,LKOH,5592.68,5614.0,5530.83,5589.16,5684208
2023-12-15,YNDX,1877.08,1895.05,1872.98,1876.96,17628913
2023-12-15,ROSN,571.97,572.46,563.36,572.06,11529021
2023-12-18,SBER,104.58,105.66,103.88,105.33,6479631
2023-12-18,GAZP,167.94,168.5,164.6,168.25,7953393
2023-12-18,LKOH,5654.76,5675.05,5620.56,5672.67,10640955
2023-12-18,YNDX,1858.97,1887.65,1845.15,1867.74,6566861
2023-12-18,ROSN,579.42,582.4,570.04,577.87,14699194
2023-12-19,SBER,104.09,106.48,103.84,104.28,7325256
2023-12-19,GAZP,161.22,162.95,158.82,160.1,7529384
2023-12-19,LKOH,5817.87,5825.21,5781.17,5795.46,6581723
